GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q	sampleName
23332821	0.869426	6.577473	0	0	0.35111	0	0.04832	0.045731	0.193208	0.069737	0.708105	0.177769	0.03572	0.01671	0.010241	0.007029	0.005225	0.004019	0.002851	0.002166	0.001696	0.001357	0.001147	0.000987	0.000891	0.100836	0	qiainv-10-sanger-S29-L001
23332821	0.88504	6.649197	0	0	0.350964	0	0.04809	0.046821	0.1922	0.069433	0.707508	0.179304	0.036512	0.017214	0.010548	0.007094	0.005167	0.004053	0.002865	0.00221	0.001797	0.001474	0.001204	0.001012	0.000891	0.101921	0	qiainv-10-sanger-S29-L002
23332821	0.893024	6.700421	0	0	0.350349	0	0.048303	0.048301	0.191266	0.07073	0.708949	0.180175	0.036903	0.017186	0.010656	0.007296	0.0054	0.004228	0.002925	0.002224	0.001762	0.001408	0.00117	0.001012	0.000914	0.102702	0	qiainv-10-sanger-S29-L003
23332821	0.893176	6.714349	0	0	0.347216	0	0.04814	0.046988	0.193661	0.07123	0.707234	0.180312	0.036619	0.017044	0.010615	0.007245	0.005339	0.004181	0.002882	0.002266	0.00186	0.001476	0.001221	0.001041	0.000916	0.10254	0	qiainv-10-sanger-S29-L004
23332821	3.258014	15.891567	0	0	0.09434	0	0.003053	0.049327	0.303603	0.067201	0.517523	0.310667	0.10867	0.065668	0.047386	0.036731	0.02957	0.024402	0.017493	0.013286	0.010439	0.008471	0.007064	0.006093	0.005341	0.206122	1	qiainv-10-sof-S14-L001
23332821	3.314123	16.031153	0	0	0.094673	0	0.002995	0.051346	0.302019	0.068605	0.519637	0.312426	0.110654	0.066757	0.04802	0.037167	0.030165	0.025047	0.017954	0.013665	0.010726	0.008679	0.007297	0.006283	0.005434	0.207963	1	qiainv-10-sof-S14-L002
23332821	3.34637	16.129845	0	0	0.095069	0	0.003001	0.054621	0.299864	0.069565	0.52212	0.314513	0.111307	0.067321	0.048402	0.037706	0.030562	0.02527	0.018211	0.013795	0.010871	0.008793	0.007322	0.006302	0.005537	0.208905	1	qiainv-10-sof-S14-L003
23332821	3.344647	16.160583	0	0	0.094647	0	0.002849	0.051823	0.302	0.070069	0.521388	0.313718	0.110761	0.067484	0.048677	0.037733	0.030457	0.025204	0.018263	0.013719	0.010806	0.008729	0.007229	0.006197	0.005453	0.208672	1	qiainv-10-sof-S14-L004
23332821	0.451601	1.314469	0	0	0.163651	0	0.020539	0.047565	0.205999	0.02509	0.462844	0.258456	0.011327	0.001905	0.000739	0.000372	0.00023	0.000162	0.000081	0.000038	0.000018	0.000011	0.000005	0.000004	0.000003	0.112887	1	qiainv-1K-JP-S25-L001
23332821	0.462091	1.34126	0	0	0.162348	0	0.019689	0.049146	0.203696	0.02512	0.459998	0.262052	0.011926	0.002088	0.000812	0.000403	0.000219	0.000149	0.00007	0.000037	0.000022	0.000013	0.000009	0.000008	0.000003	0.114473	1	qiainv-1K-JP-S25-L002
23332821	0.469882	1.380058	0	0	0.163113	0	0.019607	0.052756	0.201896	0.02506	0.462433	0.264836	0.011956	0.00218	0.000924	0.000414	0.000246	0.000189	0.000098	0.000055	0.000029	0.000017	0.000009	0.000004	0.000004	0.116018	1	qiainv-1K-JP-S25-L003
23332821	0.467919	1.370732	0	0	0.160813	0	0.019709	0.050232	0.204183	0.024854	0.459791	0.265019	0.011806	0.002035	0.000847	0.000452	0.000244	0.000166	0.000092	0.000052	0.000032	0.000018	0.000012	0.000008	0.000003	0.115567	1	qiainv-1K-JP-S25-L004
23332821	4.308954	11.944935	1	1	0.159629	0	0.003584	0.051162	0.258835	0.012552	0.485761	0.609065	0.221251	0.108994	0.066404	0.045228	0.032657	0.024531	0.014994	0.01011	0.0072	0.005254	0.004059	0.003268	0.002698	0.421188	2	qiainv-1K-sanger-S27-L001
23332821	4.398144	12.163217	1	1	0.159719	0	0.003577	0.053058	0.257864	0.01277	0.486988	0.612926	0.224455	0.111303	0.068141	0.046466	0.033647	0.02529	0.015559	0.010627	0.007445	0.005463	0.004226	0.003409	0.002822	0.425334	2	qiainv-1K-sanger-S27-L002
23332821	4.423064	12.199325	1	1	0.159623	0	0.003487	0.055738	0.256333	0.012999	0.48818	0.613959	0.225398	0.111607	0.068663	0.046824	0.034127	0.025912	0.015993	0.010798	0.007449	0.005487	0.004271	0.00342	0.002863	0.425514	2	qiainv-1K-sanger-S27-L003
23332821	4.440532	12.194853	1	1	0.158698	0	0.003492	0.053089	0.2589	0.012901	0.48708	0.615286	0.226747	0.112888	0.069009	0.047253	0.034203	0.025735	0.015983	0.010733	0.007604	0.005561	0.00418	0.003363	0.002845	0.426863	2	qiainv-1K-sanger-S27-L004
23332821	6.692799	20.174338	1	1	0.103327	0	0.0016	0.049695	0.282238	0.051647	0.488508	0.624963	0.268435	0.149631	0.100963	0.074236	0.057798	0.046842	0.033194	0.025369	0.020149	0.016372	0.013532	0.01135	0.009626	0.454288	3	qiainv-1K-sof-S12-L001
23332821	6.799672	20.412052	1	1	0.103202	0	0.001597	0.051631	0.281138	0.052128	0.489696	0.627422	0.270428	0.151932	0.102344	0.075932	0.059249	0.047927	0.034014	0.025964	0.020532	0.016744	0.013775	0.011549	0.00981	0.457409	3	qiainv-1K-sof-S12-L002
23332821	6.884246	20.60168	1	1	0.103121	0	0.001587	0.054236	0.279957	0.052756	0.491657	0.629466	0.272863	0.153129	0.103656	0.076969	0.060157	0.048759	0.034672	0.026439	0.021082	0.017103	0.014055	0.011833	0.010037	0.459549	3	qiainv-1K-sof-S12-L003
23332821	6.918725	20.68396	1	1	0.103329	0	0.001471	0.052153	0.280992	0.052353	0.490299	0.630292	0.273742	0.154324	0.104058	0.077125	0.060192	0.049055	0.034965	0.026605	0.021144	0.017147	0.014221	0.011933	0.010134	0.460519	3	qiainv-1K-sof-S12-L004
23332821	5.937274	8.626572	3	3	0.154977	0	0.038176	0.12188	0.19438	0.00112	0.510533	0.794064	0.40747	0.190009	0.100306	0.058211	0.036205	0.023505	0.010903	0.005464	0.00304	0.001792	0.001065	0.00064	0.000405	0.631681	4	Undetermined-S0-L001
23332821	6.420376	9.296432	4	3	0.153828	0	0.05061	0.124361	0.188191	0.000925	0.517915	0.803718	0.431652	0.209486	0.113208	0.06712	0.042481	0.028252	0.013549	0.006983	0.003901	0.002365	0.001468	0.000904	0.000567	0.648378	5	Undetermined-S0-L002
23332821	5.432209	7.961493	3	3	0.149162	0	0.044369	0.109755	0.199788	0.000797	0.503871	0.781008	0.379037	0.169832	0.086665	0.049265	0.030075	0.019141	0.008651	0.004222	0.002238	0.001287	0.000757	0.000439	0.000256	0.608749	4	Undetermined-S0-L003
23332821	7.014061	10.099248	4	3	0.148579	0	0.047598	0.132377	0.188757	0.001308	0.518619	0.814386	0.458497	0.233337	0.129849	0.078515	0.05081	0.034177	0.01695	0.009148	0.005126	0.003107	0.001958	0.001249	0.000807	0.666916	5	Undetermined-S0-L004
