chr	start	end	count
Pf3D7_10_v3	1305001	1306001	423
Pf3D7_10_v3	1308001	1309001	225
Pf3D7_10_v3	1311001	1312001	265
Pf3D7_10_v3	1314001	1315001	321
Pf3D7_10_v3	1317001	1318001	725
Pf3D7_10_v3	1320001	1321001	1166
Pf3D7_10_v3	1323001	1324001	867
Pf3D7_10_v3	1326001	1327001	1066
Pf3D7_10_v3	1329001	1330001	537
Pf3D7_10_v3	1332001	1333001	175
Pf3D7_10_v3	1335001	1336001	196
Pf3D7_10_v3	1338001	1339001	142
Pf3D7_10_v3	1341001	1342001	156
Pf3D7_10_v3	1344001	1345001	184
Pf3D7_10_v3	1347001	1348001	290
Pf3D7_10_v3	1350001	1351001	129
Pf3D7_10_v3	1353001	1354001	233
Pf3D7_10_v3	1356001	1357001	410
Pf3D7_10_v3	1359001	1360001	487
Pf3D7_10_v3	1362001	1363001	548
Pf3D7_10_v3	1365001	1366001	171
Pf3D7_10_v3	1368001	1369001	100
Pf3D7_10_v3	1371001	1372001	95
Pf3D7_10_v3	1374001	1375001	260
Pf3D7_10_v3	1377001	1378001	246
Pf3D7_10_v3	1380001	1381001	256
Pf3D7_10_v3	1383001	1384001	175
Pf3D7_10_v3	1386001	1387001	167
Pf3D7_10_v3	1389001	1390001	399
Pf3D7_10_v3	1392001	1393001	148
Pf3D7_10_v3	1395001	1396001	76
Pf3D7_10_v3	1398001	1399001	0
Pf3D7_10_v3	1401001	1402001	3
Pf3D7_10_v3	1404001	1405001	6
Pf3D7_10_v3	1407001	1408001	24
Pf3D7_10_v3	1410001	1411001	45
Pf3D7_10_v3	1413001	1414001	50
Pf3D7_10_v3	1416001	1417001	120
Pf3D7_10_v3	1419001	1420001	146
Pf3D7_10_v3	1422001	1423001	84
Pf3D7_10_v3	1425001	1426001	21
Pf3D7_10_v3	1428001	1429001	42
Pf3D7_10_v3	1431001	1432001	49
Pf3D7_10_v3	1434001	1435001	31
Pf3D7_10_v3	1437001	1438001	21
Pf3D7_10_v3	1440001	1441001	8
Pf3D7_10_v3	1443001	1444001	66
Pf3D7_10_v3	1446001	1447001	88
Pf3D7_10_v3	1449001	1450001	112
Pf3D7_10_v3	1452001	1453001	181
Pf3D7_10_v3	1455001	1456001	895
Pf3D7_10_v3	1458001	1459001	593
Pf3D7_10_v3	1461001	1462001	57
Pf3D7_10_v3	1464001	1465001	32
Pf3D7_10_v3	1467001	1468001	34
Pf3D7_10_v3	1470001	1471001	79
Pf3D7_10_v3	1473001	1474001	172
Pf3D7_10_v3	1476001	1477001	188
Pf3D7_10_v3	1479001	1480001	519
Pf3D7_10_v3	1482001	1483001	373
Pf3D7_10_v3	1485001	1486001	620
Pf3D7_10_v3	1488001	1489001	170
Pf3D7_10_v3	1491001	1492001	98
Pf3D7_10_v3	1494001	1495001	129
Pf3D7_10_v3	1497001	1498001	397
Pf3D7_10_v3	1500001	1501001	596
Pf3D7_10_v3	1503001	1504001	390
Pf3D7_10_v3	1506001	1507001	199
Pf3D7_10_v3	1509001	1510001	492
Pf3D7_10_v3	1512001	1513001	458
Pf3D7_10_v3	1515001	1516001	313
Pf3D7_10_v3	1518001	1519001	120
Pf3D7_10_v3	1521001	1522001	20
Pf3D7_10_v3	1524001	1525001	0
Pf3D7_10_v3	1527001	1528001	0
Pf3D7_10_v3	1530001	1531001	0
Pf3D7_10_v3	1533001	1534001	0
Pf3D7_10_v3	1536001	1537001	0
Pf3D7_10_v3	1539001	1540001	0
Pf3D7_10_v3	1542001	1543001	0
Pf3D7_10_v3	1545001	1546001	0
Pf3D7_10_v3	1548001	1549001	25
Pf3D7_10_v3	1551001	1552001	155
Pf3D7_10_v3	1554001	1555001	267
Pf3D7_10_v3	1557001	1558001	141
Pf3D7_10_v3	1560001	1561001	179
Pf3D7_10_v3	1563001	1564001	171
Pf3D7_10_v3	1566001	1567001	209
Pf3D7_10_v3	1569001	1570001	94
Pf3D7_10_v3	1572001	1573001	118
Pf3D7_10_v3	1575001	1576001	98
Pf3D7_10_v3	1578001	1579001	88
Pf3D7_10_v3	1581001	1582001	30
Pf3D7_10_v3	1584001	1585001	2
Pf3D7_10_v3	1587001	1588001	7
Pf3D7_10_v3	1590001	1591001	74
Pf3D7_10_v3	1593001	1594001	178
Pf3D7_10_v3	1596001	1597001	154
Pf3D7_10_v3	1599001	1600001	104
Pf3D7_10_v3	1602001	1603001	17
Pf3D7_10_v3	1605001	1606001	34
Pf3D7_10_v3	1608001	1609001	11
Pf3D7_10_v3	1611001	1612001	36
Pf3D7_10_v3	1614001	1615001	29
Pf3D7_10_v3	1617001	1618001	24
Pf3D7_10_v3	1620001	1621001	46
Pf3D7_10_v3	1623001	1624001	90
Pf3D7_10_v3	1626001	1627001	6
Pf3D7_10_v3	1629001	1630001	21
Pf3D7_10_v3	1632001	1633001	36
Pf3D7_10_v3	1635001	1636001	96
Pf3D7_10_v3	1638001	1639001	56
Pf3D7_10_v3	1641001	1642001	43
Pf3D7_10_v3	1644001	1645001	125
Pf3D7_10_v3	1647001	1648001	2
Pf3D7_10_v3	1650001	1651001	0
Pf3D7_10_v3	1653001	1654001	4
Pf3D7_10_v3	1656001	1657001	0
Pf3D7_10_v3	1659001	1660001	1
Pf3D7_10_v3	1662001	1663001	1
Pf3D7_10_v3	1665001	1666001	0
Pf3D7_10_v3	1668001	1669001	0
Pf3D7_10_v3	1671001	1672001	0
Pf3D7_10_v3	1674001	1675001	1
Pf3D7_10_v3	1677001	1678001	0
Pf3D7_10_v3	1680001	1681001	2
Pf3D7_10_v3	1683001	1684001	0
Pf3D7_10_v3	1686001	1687001	1
Pf3D7_10_v3	1687656	1688656	0
Pf3D7_11_v3	1	1001	0
Pf3D7_11_v3	3001	4001	1
Pf3D7_11_v3	6001	7001	0
Pf3D7_11_v3	9001	10001	0
Pf3D7_11_v3	12001	13001	3
Pf3D7_11_v3	15001	16001	0
Pf3D7_11_v3	18001	19001	1
Pf3D7_11_v3	21001	22001	0
Pf3D7_11_v3	24001	25001	12
Pf3D7_11_v3	27001	28001	0
Pf3D7_11_v3	30001	31001	3
Pf3D7_11_v3	33001	34001	119
Pf3D7_11_v3	36001	37001	91
Pf3D7_11_v3	39001	40001	0
Pf3D7_11_v3	42001	43001	0
Pf3D7_11_v3	45001	46001	13
Pf3D7_11_v3	48001	49001	22
Pf3D7_11_v3	51001	52001	26
Pf3D7_11_v3	54001	55001	30
Pf3D7_11_v3	57001	58001	26
Pf3D7_11_v3	60001	61001	106
Pf3D7_11_v3	63001	64001	128
Pf3D7_11_v3	66001	67001	55
Pf3D7_11_v3	69001	70001	53
Pf3D7_11_v3	72001	73001	38
Pf3D7_11_v3	75001	76001	66
Pf3D7_11_v3	78001	79001	73
Pf3D7_11_v3	81001	82001	58
Pf3D7_11_v3	84001	85001	112
Pf3D7_11_v3	87001	88001	78
Pf3D7_11_v3	90001	91001	132
Pf3D7_11_v3	93001	94001	53
Pf3D7_11_v3	96001	97001	0
Pf3D7_11_v3	99001	100001	0
Pf3D7_11_v3	102001	103001	18
Pf3D7_11_v3	105001	106001	48
Pf3D7_11_v3	108001	109001	122
Pf3D7_11_v3	111001	112001	184
Pf3D7_11_v3	114001	115001	131
Pf3D7_11_v3	117001	118001	201
Pf3D7_11_v3	120001	121001	45
Pf3D7_11_v3	123001	124001	43
Pf3D7_11_v3	126001	127001	74
Pf3D7_11_v3	129001	130001	102
Pf3D7_11_v3	132001	133001	209
Pf3D7_11_v3	135001	136001	115
Pf3D7_11_v3	138001	139001	147
Pf3D7_11_v3	141001	142001	97
Pf3D7_11_v3	144001	145001	59
Pf3D7_11_v3	147001	148001	116
Pf3D7_11_v3	150001	151001	361
Pf3D7_11_v3	153001	154001	298
Pf3D7_11_v3	156001	157001	147
Pf3D7_11_v3	159001	160001	251
Pf3D7_11_v3	162001	163001	256
Pf3D7_11_v3	165001	166001	242
Pf3D7_11_v3	168001	169001	261
Pf3D7_11_v3	171001	172001	248
Pf3D7_11_v3	174001	175001	456
Pf3D7_11_v3	177001	178001	180
Pf3D7_11_v3	180001	181001	149
Pf3D7_11_v3	183001	184001	123
Pf3D7_11_v3	186001	187001	164
Pf3D7_11_v3	189001	190001	160
Pf3D7_11_v3	192001	193001	299
Pf3D7_11_v3	195001	196001	163
Pf3D7_11_v3	198001	199001	136
Pf3D7_11_v3	201001	202001	442
Pf3D7_11_v3	204001	205001	903
Pf3D7_11_v3	207001	208001	932
Pf3D7_11_v3	210001	211001	1078
Pf3D7_11_v3	213001	214001	1350
Pf3D7_11_v3	216001	217001	1076
Pf3D7_11_v3	219001	220001	2699
Pf3D7_11_v3	222001	223001	1385
Pf3D7_11_v3	225001	226001	198
Pf3D7_11_v3	228001	229001	71
Pf3D7_11_v3	231001	232001	221
Pf3D7_11_v3	234001	235001	471
Pf3D7_11_v3	237001	238001	222
Pf3D7_11_v3	240001	241001	118
Pf3D7_11_v3	243001	244001	239
Pf3D7_11_v3	246001	247001	68
Pf3D7_11_v3	249001	250001	126
Pf3D7_11_v3	252001	253001	163
Pf3D7_11_v3	255001	256001	223
Pf3D7_11_v3	258001	259001	278
Pf3D7_11_v3	261001	262001	368
Pf3D7_11_v3	264001	265001	664
Pf3D7_11_v3	267001	268001	195
Pf3D7_11_v3	270001	271001	231
Pf3D7_11_v3	273001	274001	392
Pf3D7_11_v3	276001	277001	291
Pf3D7_11_v3	279001	280001	949
Pf3D7_11_v3	282001	283001	1080
Pf3D7_11_v3	285001	286001	211
Pf3D7_11_v3	288001	289001	403
Pf3D7_11_v3	291001	292001	257
Pf3D7_11_v3	294001	295001	378
Pf3D7_11_v3	297001	298001	1244
Pf3D7_11_v3	300001	301001	2216
Pf3D7_11_v3	303001	304001	5045
Pf3D7_11_v3	306001	307001	2690
Pf3D7_11_v3	309001	310001	3192
Pf3D7_11_v3	312001	313001	3234
Pf3D7_11_v3	315001	316001	305
Pf3D7_11_v3	318001	319001	140
Pf3D7_11_v3	321001	322001	317
Pf3D7_11_v3	324001	325001	935
Pf3D7_11_v3	327001	328001	933
Pf3D7_11_v3	330001	331001	1161
Pf3D7_11_v3	333001	334001	2114
Pf3D7_11_v3	336001	337001	1054
Pf3D7_11_v3	339001	340001	74
Pf3D7_11_v3	342001	343001	94
Pf3D7_11_v3	345001	346001	608
Pf3D7_11_v3	348001	349001	689
Pf3D7_11_v3	351001	352001	170
Pf3D7_11_v3	354001	355001	108
Pf3D7_11_v3	357001	358001	181
Pf3D7_11_v3	360001	361001	585
Pf3D7_11_v3	363001	364001	163
Pf3D7_11_v3	366001	367001	107
Pf3D7_11_v3	369001	370001	64
Pf3D7_11_v3	372001	373001	38
Pf3D7_11_v3	375001	376001	83
Pf3D7_11_v3	378001	379001	82
Pf3D7_11_v3	381001	382001	660
Pf3D7_11_v3	384001	385001	1141
Pf3D7_11_v3	387001	388001	829
Pf3D7_11_v3	390001	391001	185
Pf3D7_11_v3	393001	394001	71
Pf3D7_11_v3	396001	397001	52
Pf3D7_11_v3	399001	400001	92
Pf3D7_11_v3	402001	403001	189
Pf3D7_11_v3	405001	406001	264
Pf3D7_11_v3	408001	409001	167
Pf3D7_11_v3	411001	412001	193
Pf3D7_11_v3	414001	415001	62
Pf3D7_11_v3	417001	418001	527
Pf3D7_11_v3	420001	421001	664
Pf3D7_11_v3	423001	424001	383
Pf3D7_11_v3	426001	427001	1462
Pf3D7_11_v3	429001	430001	957
Pf3D7_11_v3	432001	433001	1136
Pf3D7_11_v3	435001	436001	723
Pf3D7_11_v3	438001	439001	427
Pf3D7_11_v3	441001	442001	169
Pf3D7_11_v3	444001	445001	253
Pf3D7_11_v3	447001	448001	328
Pf3D7_11_v3	450001	451001	511
Pf3D7_11_v3	453001	454001	635
Pf3D7_11_v3	456001	457001	494
Pf3D7_11_v3	459001	460001	228
Pf3D7_11_v3	462001	463001	106
Pf3D7_11_v3	465001	466001	82
Pf3D7_11_v3	468001	469001	103
Pf3D7_11_v3	471001	472001	157
Pf3D7_11_v3	474001	475001	169
Pf3D7_11_v3	477001	478001	137
Pf3D7_11_v3	480001	481001	402
Pf3D7_11_v3	483001	484001	187
Pf3D7_11_v3	486001	487001	373
Pf3D7_11_v3	489001	490001	687
Pf3D7_11_v3	492001	493001	289
Pf3D7_11_v3	495001	496001	119
Pf3D7_11_v3	498001	499001	56
Pf3D7_11_v3	501001	502001	74
Pf3D7_11_v3	504001	505001	98
Pf3D7_11_v3	507001	508001	177
Pf3D7_11_v3	510001	511001	738
Pf3D7_11_v3	513001	514001	2045
Pf3D7_11_v3	516001	517001	1464
Pf3D7_11_v3	519001	520001	205
Pf3D7_11_v3	522001	523001	344
Pf3D7_11_v3	525001	526001	82
Pf3D7_11_v3	528001	529001	57
Pf3D7_11_v3	531001	532001	60
Pf3D7_11_v3	534001	535001	92
Pf3D7_11_v3	537001	538001	91
Pf3D7_11_v3	540001	541001	156
Pf3D7_11_v3	543001	544001	209
Pf3D7_11_v3	546001	547001	186
Pf3D7_11_v3	549001	550001	359
Pf3D7_11_v3	552001	553001	394
Pf3D7_11_v3	555001	556001	346
Pf3D7_11_v3	558001	559001	362
Pf3D7_11_v3	561001	562001	257
Pf3D7_11_v3	564001	565001	177
Pf3D7_11_v3	567001	568001	474
Pf3D7_11_v3	570001	571001	446
Pf3D7_11_v3	573001	574001	265
Pf3D7_11_v3	576001	577001	133
Pf3D7_11_v3	579001	580001	124
Pf3D7_11_v3	582001	583001	104
Pf3D7_11_v3	585001	586001	61
Pf3D7_11_v3	588001	589001	54
Pf3D7_11_v3	591001	592001	124
Pf3D7_11_v3	594001	595001	163
Pf3D7_11_v3	597001	598001	211
Pf3D7_11_v3	600001	601001	136
Pf3D7_11_v3	603001	604001	82
Pf3D7_11_v3	606001	607001	62
Pf3D7_11_v3	609001	610001	130
Pf3D7_11_v3	612001	613001	441
Pf3D7_11_v3	615001	616001	312
Pf3D7_11_v3	618001	619001	283
Pf3D7_11_v3	621001	622001	544
Pf3D7_11_v3	624001	625001	176
Pf3D7_11_v3	627001	628001	302
Pf3D7_11_v3	630001	631001	307
Pf3D7_11_v3	633001	634001	145
Pf3D7_11_v3	636001	637001	29
Pf3D7_11_v3	639001	640001	74
Pf3D7_11_v3	642001	643001	76
Pf3D7_11_v3	645001	646001	185
Pf3D7_11_v3	648001	649001	498
Pf3D7_11_v3	651001	652001	1125
Pf3D7_11_v3	654001	655001	293
Pf3D7_11_v3	657001	658001	232
Pf3D7_11_v3	660001	661001	363
Pf3D7_11_v3	663001	664001	205
Pf3D7_11_v3	666001	667001	259
Pf3D7_11_v3	669001	670001	216
Pf3D7_11_v3	672001	673001	100
Pf3D7_11_v3	675001	676001	69
Pf3D7_11_v3	678001	679001	109
Pf3D7_11_v3	681001	682001	249
Pf3D7_11_v3	684001	685001	633
Pf3D7_11_v3	687001	688001	397
Pf3D7_11_v3	690001	691001	401
Pf3D7_11_v3	693001	694001	112
Pf3D7_11_v3	696001	697001	72
Pf3D7_11_v3	699001	700001	174
Pf3D7_11_v3	702001	703001	170
Pf3D7_11_v3	705001	706001	611
Pf3D7_11_v3	708001	709001	1223
Pf3D7_11_v3	711001	712001	569
Pf3D7_11_v3	714001	715001	142
Pf3D7_11_v3	717001	718001	204
Pf3D7_11_v3	720001	721001	356
Pf3D7_11_v3	723001	724001	568
Pf3D7_11_v3	726001	727001	530
Pf3D7_11_v3	729001	730001	439
Pf3D7_11_v3	732001	733001	2650
Pf3D7_11_v3	735001	736001	1975
Pf3D7_11_v3	738001	739001	362
Pf3D7_11_v3	741001	742001	91
Pf3D7_11_v3	744001	745001	57
Pf3D7_11_v3	747001	748001	142
Pf3D7_11_v3	750001	751001	232
Pf3D7_11_v3	753001	754001	871
Pf3D7_11_v3	756001	757001	762
Pf3D7_11_v3	759001	760001	123
Pf3D7_11_v3	762001	763001	96
Pf3D7_11_v3	765001	766001	139
Pf3D7_11_v3	768001	769001	171
Pf3D7_11_v3	771001	772001	186
Pf3D7_11_v3	774001	775001	145
Pf3D7_11_v3	777001	778001	208
Pf3D7_11_v3	780001	781001	203
Pf3D7_11_v3	783001	784001	214
Pf3D7_11_v3	786001	787001	282
Pf3D7_11_v3	789001	790001	986
Pf3D7_11_v3	792001	793001	809
Pf3D7_11_v3	795001	796001	522
Pf3D7_11_v3	798001	799001	440
Pf3D7_11_v3	801001	802001	239
Pf3D7_11_v3	804001	805001	532
Pf3D7_11_v3	807001	808001	430
Pf3D7_11_v3	810001	811001	96
Pf3D7_11_v3	813001	814001	145
Pf3D7_11_v3	816001	817001	153
Pf3D7_11_v3	819001	820001	101
Pf3D7_11_v3	822001	823001	249
Pf3D7_11_v3	825001	826001	364
Pf3D7_11_v3	828001	829001	227
Pf3D7_11_v3	831001	832001	74
Pf3D7_11_v3	834001	835001	45
Pf3D7_11_v3	837001	838001	172
Pf3D7_11_v3	840001	841001	231
Pf3D7_11_v3	843001	844001	196
Pf3D7_11_v3	846001	847001	164
Pf3D7_11_v3	849001	850001	103
Pf3D7_11_v3	852001	853001	303
Pf3D7_11_v3	855001	856001	741
Pf3D7_11_v3	858001	859001	1147
Pf3D7_11_v3	861001	862001	502
Pf3D7_11_v3	864001	865001	315
Pf3D7_11_v3	867001	868001	297
Pf3D7_11_v3	870001	871001	300
Pf3D7_11_v3	873001	874001	216
Pf3D7_11_v3	876001	877001	219
Pf3D7_11_v3	879001	880001	166
Pf3D7_11_v3	882001	883001	354
Pf3D7_11_v3	885001	886001	371
Pf3D7_11_v3	888001	889001	265
Pf3D7_11_v3	891001	892001	257
Pf3D7_11_v3	894001	895001	398
Pf3D7_11_v3	897001	898001	1686
Pf3D7_11_v3	900001	901001	1673
Pf3D7_11_v3	903001	904001	871
Pf3D7_11_v3	906001	907001	80
Pf3D7_11_v3	909001	910001	42
Pf3D7_11_v3	912001	913001	63
Pf3D7_11_v3	915001	916001	97
Pf3D7_11_v3	918001	919001	154
Pf3D7_11_v3	921001	922001	595
Pf3D7_11_v3	924001	925001	1604
Pf3D7_11_v3	927001	928001	606
Pf3D7_11_v3	930001	931001	687
Pf3D7_11_v3	933001	934001	1056
Pf3D7_11_v3	936001	937001	255
Pf3D7_11_v3	939001	940001	333
Pf3D7_11_v3	942001	943001	266
Pf3D7_11_v3	945001	946001	750
Pf3D7_11_v3	948001	949001	414
Pf3D7_11_v3	951001	952001	232
Pf3D7_11_v3	954001	955001	251
Pf3D7_11_v3	957001	958001	190
Pf3D7_11_v3	960001	961001	102
Pf3D7_11_v3	963001	964001	195
Pf3D7_11_v3	966001	967001	337
Pf3D7_11_v3	969001	970001	504
Pf3D7_11_v3	972001	973001	414
Pf3D7_11_v3	975001	976001	262
Pf3D7_11_v3	978001	979001	341
Pf3D7_11_v3	981001	982001	225
Pf3D7_11_v3	984001	985001	261
Pf3D7_11_v3	987001	988001	328
Pf3D7_11_v3	990001	991001	677
Pf3D7_11_v3	993001	994001	195
Pf3D7_11_v3	996001	997001	205
Pf3D7_11_v3	999001	1000001	162
Pf3D7_11_v3	1002001	1003001	145
Pf3D7_11_v3	1005001	1006001	194
Pf3D7_11_v3	1008001	1009001	161
Pf3D7_11_v3	1011001	1012001	74
Pf3D7_11_v3	1014001	1015001	40
Pf3D7_11_v3	1017001	1018001	165
Pf3D7_11_v3	1020001	1021001	224
Pf3D7_11_v3	1023001	1024001	179
Pf3D7_11_v3	1026001	1027001	46
Pf3D7_11_v3	1029001	1030001	154
Pf3D7_11_v3	1032001	1033001	235
Pf3D7_11_v3	1035001	1036001	510
Pf3D7_11_v3	1038001	1039001	964
Pf3D7_11_v3	1041001	1042001	871
Pf3D7_11_v3	1044001	1045001	380
Pf3D7_11_v3	1047001	1048001	253
Pf3D7_11_v3	1050001	1051001	277
Pf3D7_11_v3	1053001	1054001	1261
Pf3D7_11_v3	1056001	1057001	393
Pf3D7_11_v3	1059001	1060001	527
Pf3D7_11_v3	1062001	1063001	494
Pf3D7_11_v3	1065001	1066001	282
Pf3D7_11_v3	1068001	1069001	219
Pf3D7_11_v3	1071001	1072001	436
Pf3D7_11_v3	1074001	1075001	576
Pf3D7_11_v3	1077001	1078001	822
Pf3D7_11_v3	1080001	1081001	1171
Pf3D7_11_v3	1083001	1084001	280
Pf3D7_11_v3	1086001	1087001	127
Pf3D7_11_v3	1089001	1090001	255
Pf3D7_11_v3	1092001	1093001	420
Pf3D7_11_v3	1095001	1096001	460
Pf3D7_11_v3	1098001	1099001	396
Pf3D7_11_v3	1101001	1102001	305
Pf3D7_11_v3	1104001	1105001	263
Pf3D7_11_v3	1107001	1108001	479
Pf3D7_11_v3	1110001	1111001	1091
Pf3D7_11_v3	1113001	1114001	1090
Pf3D7_11_v3	1116001	1117001	435
Pf3D7_11_v3	1119001	1120001	212
Pf3D7_11_v3	1122001	1123001	115
Pf3D7_11_v3	1125001	1126001	118
Pf3D7_11_v3	1128001	1129001	102
Pf3D7_11_v3	1131001	1132001	321
Pf3D7_11_v3	1134001	1135001	701
Pf3D7_11_v3	1137001	1138001	701
Pf3D7_11_v3	1140001	1141001	456
Pf3D7_11_v3	1143001	1144001	541
Pf3D7_11_v3	1146001	1147001	624
Pf3D7_11_v3	1149001	1150001	1351
Pf3D7_11_v3	1152001	1153001	449
Pf3D7_11_v3	1155001	1156001	281
Pf3D7_11_v3	1158001	1159001	380
Pf3D7_11_v3	1161001	1162001	308
Pf3D7_11_v3	1164001	1165001	115
Pf3D7_11_v3	1167001	1168001	34
Pf3D7_11_v3	1170001	1171001	79
Pf3D7_11_v3	1173001	1174001	121
Pf3D7_11_v3	1176001	1177001	316
Pf3D7_11_v3	1179001	1180001	917
Pf3D7_11_v3	1182001	1183001	683
Pf3D7_11_v3	1185001	1186001	242
Pf3D7_11_v3	1188001	1189001	131
Pf3D7_11_v3	1191001	1192001	186
Pf3D7_11_v3	1194001	1195001	632
Pf3D7_11_v3	1197001	1198001	868
Pf3D7_11_v3	1200001	1201001	894
Pf3D7_11_v3	1203001	1204001	2802
Pf3D7_11_v3	1206001	1207001	1404
Pf3D7_11_v3	1209001	1210001	757
Pf3D7_11_v3	1212001	1213001	440
Pf3D7_11_v3	1215001	1216001	243
Pf3D7_11_v3	1218001	1219001	1100
Pf3D7_11_v3	1221001	1222001	1595
Pf3D7_11_v3	1224001	1225001	783
Pf3D7_11_v3	1227001	1228001	493
Pf3D7_11_v3	1230001	1231001	748
Pf3D7_11_v3	1233001	1234001	483
Pf3D7_11_v3	1236001	1237001	1006
Pf3D7_11_v3	1239001	1240001	1089
Pf3D7_11_v3	1242001	1243001	4334
Pf3D7_11_v3	1245001	1246001	4159
Pf3D7_11_v3	1248001	1249001	930
Pf3D7_11_v3	1251001	1252001	240
Pf3D7_11_v3	1254001	1255001	274
Pf3D7_11_v3	1257001	1258001	639
Pf3D7_11_v3	1260001	1261001	454
Pf3D7_11_v3	1263001	1264001	337
Pf3D7_11_v3	1266001	1267001	585
Pf3D7_11_v3	1269001	1270001	223
Pf3D7_11_v3	1272001	1273001	142
Pf3D7_11_v3	1275001	1276001	86
Pf3D7_11_v3	1278001	1279001	76
Pf3D7_11_v3	1281001	1282001	157
Pf3D7_11_v3	1284001	1285001	121
Pf3D7_11_v3	1287001	1288001	60
Pf3D7_11_v3	1290001	1291001	57
Pf3D7_11_v3	1293001	1294001	73
Pf3D7_11_v3	1296001	1297001	63
Pf3D7_11_v3	1299001	1300001	220
Pf3D7_11_v3	1302001	1303001	205
Pf3D7_11_v3	1305001	1306001	199
Pf3D7_11_v3	1308001	1309001	307
Pf3D7_11_v3	1311001	1312001	332
Pf3D7_11_v3	1314001	1315001	168
Pf3D7_11_v3	1317001	1318001	187
Pf3D7_11_v3	1320001	1321001	62
Pf3D7_11_v3	1323001	1324001	52
Pf3D7_11_v3	1326001	1327001	53
Pf3D7_11_v3	1329001	1330001	104
Pf3D7_11_v3	1332001	1333001	245
Pf3D7_11_v3	1335001	1336001	283
Pf3D7_11_v3	1338001	1339001	800
Pf3D7_11_v3	1341001	1342001	930
Pf3D7_11_v3	1344001	1345001	449
Pf3D7_11_v3	1347001	1348001	1195
Pf3D7_11_v3	1350001	1351001	3012
Pf3D7_11_v3	1353001	1354001	1887
Pf3D7_11_v3	1356001	1357001	968
Pf3D7_11_v3	1359001	1360001	176
Pf3D7_11_v3	1362001	1363001	197
Pf3D7_11_v3	1365001	1366001	53
Pf3D7_11_v3	1368001	1369001	156
Pf3D7_11_v3	1371001	1372001	194
Pf3D7_11_v3	1374001	1375001	131
Pf3D7_11_v3	1377001	1378001	237
Pf3D7_11_v3	1380001	1381001	318
Pf3D7_11_v3	1383001	1384001	279
Pf3D7_11_v3	1386001	1387001	265
Pf3D7_11_v3	1389001	1390001	371
Pf3D7_11_v3	1392001	1393001	262
Pf3D7_11_v3	1395001	1396001	398
Pf3D7_11_v3	1398001	1399001	422
Pf3D7_11_v3	1401001	1402001	454
Pf3D7_11_v3	1404001	1405001	242
Pf3D7_11_v3	1407001	1408001	522
Pf3D7_11_v3	1410001	1411001	806
Pf3D7_11_v3	1413001	1414001	519
Pf3D7_11_v3	1416001	1417001	529
Pf3D7_11_v3	1419001	1420001	1186
Pf3D7_11_v3	1422001	1423001	1605
Pf3D7_11_v3	1425001	1426001	2272
Pf3D7_11_v3	1428001	1429001	3337
Pf3D7_11_v3	1431001	1432001	1538
Pf3D7_11_v3	1434001	1435001	171
Pf3D7_11_v3	1437001	1438001	96
Pf3D7_11_v3	1440001	1441001	58
Pf3D7_11_v3	1443001	1444001	102
Pf3D7_11_v3	1446001	1447001	232
Pf3D7_11_v3	1449001	1450001	402
Pf3D7_11_v3	1452001	1453001	1128
Pf3D7_11_v3	1455001	1456001	307
Pf3D7_11_v3	1458001	1459001	479
Pf3D7_11_v3	1461001	1462001	462
Pf3D7_11_v3	1464001	1465001	437
Pf3D7_11_v3	1467001	1468001	400
Pf3D7_11_v3	1470001	1471001	269
Pf3D7_11_v3	1473001	1474001	437
Pf3D7_11_v3	1476001	1477001	1001
Pf3D7_11_v3	1479001	1480001	851
Pf3D7_11_v3	1482001	1483001	822
Pf3D7_11_v3	1485001	1486001	693
Pf3D7_11_v3	1488001	1489001	505
Pf3D7_11_v3	1491001	1492001	890
Pf3D7_11_v3	1494001	1495001	1763
Pf3D7_11_v3	1497001	1498001	1725
Pf3D7_11_v3	1500001	1501001	438
Pf3D7_11_v3	1503001	1504001	219
Pf3D7_11_v3	1506001	1507001	184
Pf3D7_11_v3	1509001	1510001	173
Pf3D7_11_v3	1512001	1513001	295
Pf3D7_11_v3	1515001	1516001	107
Pf3D7_11_v3	1518001	1519001	92
Pf3D7_11_v3	1521001	1522001	689
Pf3D7_11_v3	1524001	1525001	574
Pf3D7_11_v3	1527001	1528001	429
Pf3D7_11_v3	1530001	1531001	533
Pf3D7_11_v3	1533001	1534001	141
Pf3D7_11_v3	1536001	1537001	255
Pf3D7_11_v3	1539001	1540001	680
Pf3D7_11_v3	1542001	1543001	408
Pf3D7_11_v3	1545001	1546001	522
Pf3D7_11_v3	1548001	1549001	734
Pf3D7_11_v3	1551001	1552001	656
Pf3D7_11_v3	1554001	1555001	244
Pf3D7_11_v3	1557001	1558001	308
Pf3D7_11_v3	1560001	1561001	1058
Pf3D7_11_v3	1563001	1564001	530
Pf3D7_11_v3	1566001	1567001	239
Pf3D7_11_v3	1569001	1570001	54
Pf3D7_11_v3	1572001	1573001	168
Pf3D7_11_v3	1575001	1576001	135
Pf3D7_11_v3	1578001	1579001	157
Pf3D7_11_v3	1581001	1582001	235
Pf3D7_11_v3	1584001	1585001	498
Pf3D7_11_v3	1587001	1588001	524
Pf3D7_11_v3	1590001	1591001	772
Pf3D7_11_v3	1593001	1594001	496
Pf3D7_11_v3	1596001	1597001	259
Pf3D7_11_v3	1599001	1600001	367
